id,source_id,damage_gra,damage_class,damage_percent,max_damage_pct,damage_pct_0m,damage_pct_10m,damage_pct_20m,unknown_pct,damaged,source_confidence,source_provider,centroid_lat,centroid_lon,google_maps_url
msft_la_guaira_00096,4928,Damaged,external-predicted-damaged,99.1,0.990644,0.990644,0.863444,0.662249,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6112671,-66.8844221,"https://www.google.com/maps/search/?api=1&query=10.6112671,-66.8844221"
msft_la_guaira_00097,4930,Damaged,external-predicted-damaged,60.8,0.607863,0.607863,0.536048,0.463658,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6114194,-66.8845743,"https://www.google.com/maps/search/?api=1&query=10.6114194,-66.8845743"
msft_la_guaira_00098,4947,Damaged,external-predicted-damaged,90.5,0.904998,0.904998,0.689594,0.387768,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6106937,-66.8864867,"https://www.google.com/maps/search/?api=1&query=10.6106937,-66.8864867"
msft_la_guaira_00099,4951,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.516746,0.343672,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6107854,-66.8868647,"https://www.google.com/maps/search/?api=1&query=10.6107854,-66.8868647"
msft_la_guaira_00100,4952,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.578629,0.409497,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6107913,-66.8867735,"https://www.google.com/maps/search/?api=1&query=10.6107913,-66.8867735"
msft_la_guaira_00101,4963,Damaged,external-predicted-damaged,51.6,0.516129,0.516129,0.490485,0.455287,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6104397,-66.8891849,"https://www.google.com/maps/search/?api=1&query=10.6104397,-66.8891849"
msft_la_guaira_00102,4964,Damaged,external-predicted-damaged,96.1,0.960948,0.960948,0.774367,0.545394,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6104516,-66.8888762,"https://www.google.com/maps/search/?api=1&query=10.6104516,-66.8888762"
msft_la_guaira_00103,4966,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.80949,0.613001,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6104875,-66.8891583,"https://www.google.com/maps/search/?api=1&query=10.6104875,-66.8891583"
msft_la_guaira_00104,4967,Damaged,external-predicted-damaged,51.9,0.519288,0.519288,0.48736,0.462377,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6106194,-66.8887966,"https://www.google.com/maps/search/?api=1&query=10.6106194,-66.8887966"
msft_la_guaira_00105,4973,Damaged,external-predicted-damaged,58.7,0.587013,0.0,0.587013,0.515441,0.0,0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6108291,-66.8866868,"https://www.google.com/maps/search/?api=1&query=10.6108291,-66.8866868"
msft_la_guaira_00106,4976,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.769901,0.506824,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6108859,-66.886531,"https://www.google.com/maps/search/?api=1&query=10.6108859,-66.8865310"
msft_la_guaira_00107,4981,Damaged,external-predicted-damaged,70.1,0.70073,0.70073,0.543184,0.437789,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6109234,-66.8864541,"https://www.google.com/maps/search/?api=1&query=10.6109234,-66.8864541"
msft_la_guaira_00108,4992,Damaged,external-predicted-damaged,91.3,0.912955,0.912955,0.495263,0.331807,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6110362,-66.8871321,"https://www.google.com/maps/search/?api=1&query=10.6110362,-66.8871321"
msft_la_guaira_00109,4993,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.467854,0.3547,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6110617,-66.8872219,"https://www.google.com/maps/search/?api=1&query=10.6110617,-66.8872219"
msft_la_guaira_00110,5007,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.904166,0.65481,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6114732,-66.8854654,"https://www.google.com/maps/search/?api=1&query=10.6114732,-66.8854654"
msft_la_guaira_00111,5009,Damaged,external-predicted-damaged,41.1,0.411348,0.411348,0.372247,0.347108,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6115946,-66.8853212,"https://www.google.com/maps/search/?api=1&query=10.6115946,-66.8853212"
msft_la_guaira_00112,5010,Damaged,external-predicted-damaged,100.0,1.0,1.0,1.0,0.956076,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6117364,-66.8859337,"https://www.google.com/maps/search/?api=1&query=10.6117364,-66.8859337"
msft_la_guaira_00113,5016,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.558118,0.506209,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6114692,-66.8862711,"https://www.google.com/maps/search/?api=1&query=10.6114692,-66.8862711"
msft_la_guaira_00114,5017,Damaged,external-predicted-damaged,96.0,0.959847,0.959847,0.809607,0.731855,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6115611,-66.8862314,"https://www.google.com/maps/search/?api=1&query=10.6115611,-66.8862314"
msft_la_guaira_00115,5018,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.988696,0.765196,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6115959,-66.8862919,"https://www.google.com/maps/search/?api=1&query=10.6115959,-66.8862919"
msft_la_guaira_00116,5021,Damaged,external-predicted-damaged,57.9,0.578628,0.424331,0.520368,0.578628,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6117488,-66.8856892,"https://www.google.com/maps/search/?api=1&query=10.6117488,-66.8856892"
msft_la_guaira_00117,5165,Damaged,external-predicted-damaged,61.1,0.611111,0.611111,0.46298,0.366684,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6103302,-66.8713117,"https://www.google.com/maps/search/?api=1&query=10.6103302,-66.8713117"
msft_la_guaira_00118,5385,Damaged,external-predicted-damaged,90.4,0.904217,0.904217,0.649282,0.540506,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6118675,-66.8642677,"https://www.google.com/maps/search/?api=1&query=10.6118675,-66.8642677"
msft_la_guaira_00119,5387,Damaged,external-predicted-damaged,93.4,0.933854,0.933854,0.701259,0.523976,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6119089,-66.8640968,"https://www.google.com/maps/search/?api=1&query=10.6119089,-66.8640968"
