id,source_id,damage_gra,damage_class,damage_percent,max_damage_pct,damage_pct_0m,damage_pct_10m,damage_pct_20m,unknown_pct,damaged,source_confidence,source_provider,centroid_lat,centroid_lon,google_maps_url
msft_catia_east_00587,18107,Damaged,external-predicted-damaged,28.8,0.288302,0.227898,0.270146,0.288302,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6069824,-66.9731429,"https://www.google.com/maps/search/?api=1&query=10.6069824,-66.9731429"
msft_catia_east_00588,18109,Damaged,external-predicted-damaged,98.1,0.981132,0.981132,0.534326,0.383739,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6070851,-66.9728599,"https://www.google.com/maps/search/?api=1&query=10.6070851,-66.9728599"
msft_catia_east_00589,18111,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.797186,0.447701,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6071018,-66.972949,"https://www.google.com/maps/search/?api=1&query=10.6071018,-66.9729490"
msft_catia_east_00590,18112,Damaged,external-predicted-damaged,34.4,0.343728,0.341772,0.343728,0.268425,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.607098,-66.9731603,"https://www.google.com/maps/search/?api=1&query=10.6070980,-66.9731603"
msft_catia_east_00591,18119,Damaged,external-predicted-damaged,25.3,0.252698,0.018519,0.219895,0.252698,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.607187,-66.9728219,"https://www.google.com/maps/search/?api=1&query=10.6071870,-66.9728219"
msft_catia_east_00592,18126,Damaged,external-predicted-damaged,53.0,0.530075,0.530075,0.350106,0.173406,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6068121,-66.9745959,"https://www.google.com/maps/search/?api=1&query=10.6068121,-66.9745959"
msft_catia_east_00593,18127,Damaged,external-predicted-damaged,60.8,0.607595,0.607595,0.407121,0.168267,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6068291,-66.9747086,"https://www.google.com/maps/search/?api=1&query=10.6068291,-66.9747086"
msft_catia_east_00594,18128,Damaged,external-predicted-damaged,98.4,0.983923,0.983923,0.421368,0.162165,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6068399,-66.9746498,"https://www.google.com/maps/search/?api=1&query=10.6068399,-66.9746498"
msft_catia_east_00595,18132,Damaged,external-predicted-damaged,38.8,0.387755,0.387755,0.296522,0.176778,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6069053,-66.9745791,"https://www.google.com/maps/search/?api=1&query=10.6069053,-66.9745791"
msft_catia_east_00596,18133,Damaged,external-predicted-damaged,40.2,0.401961,0.401961,0.35221,0.20536,0.0,1,external-model-prediction,Microsoft AI for Good Lab via HDX,10.6069457,-66.9746356,"https://www.google.com/maps/search/?api=1&query=10.6069457,-66.9746356"
